/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ003-0028.wav|and no doubt made the meat also pay toll.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ003-0044.wav|The reforms which were to be attempted in that prison
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ003-0137.wav|and I learned he had been up with the others the whole night.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ003-0197.wav|This procrastination bred certain callousness.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ003-0200.wav|Visitors were permitted access to them without stint;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ003-0259.wav|and attracted attention by their disorderly behavior.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ003-0284.wav|that when they were not carousing, plotting, or scheming,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0052.wav|which Howard had eulogized some forty years before.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0061.wav|by want of bed-clothing by night or firing by day
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0099.wav|Ventilators, hand and others, were to be supplied.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0114.wav|King's evidences were also to be lodged apart.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0123.wav|sixty-eight had only two divisions, and so on.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0129.wav|Many of the jails were in the most deplorable condition:
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0137.wav|and that it was accomplished by "sleeping edgewise."
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0143.wav|so that the culprit, in addition to his sentence,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0150.wav|Matters were on much the same footing at St. Albans.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0160.wav|the uproar of oaths, complaints, and obscenity,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0167.wav|The floor was on the level of the river, and very damp.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0191.wav|and in comparative comfort, with a bed and proper bedding.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0201.wav|At Ilchester the rule of employment had been carried further.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ004-0243.wav|The bulk of the prisoners were still left in idleness.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0037.wav|It sought to obtain and diffuse useful information
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0045.wav|Nor did it confine itself to mere verbal recommendations.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0104.wav|The progress of improvement was certainly extremely slow.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0132.wav|Only a few glaring evils still demanded a remedy.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0136.wav|The want of sleeping cells long continued a crying need.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0142.wav|occupying barely three hundred ninety feet lineal
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0178.wav|Many of them consisted of one or two rooms at most.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0218.wav|The chapel still continued incommodious and insufficient
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0231.wav|The city justices had not fulfilled this obligation.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0280.wav|The Lords' Committee fully recognized the painful fact
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0288.wav|when speaking more particularly of the borough jails.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ005-0297.wav|They therefore recommended that the prisoners should be removed
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0041.wav|Changes introduced under pressure had been only skin deep.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0083.wav|"So great is the authority exercised by him,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0097.wav|Water might not be taken into the ward for washing purposes.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0100.wav|many without stockings, and with hardly shoes to their feet;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0150.wav|and then only went round to count the number.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0168.wav|to taking the descriptions of newly-arrived prisoners.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0175.wav|In his administration of discipline he was quite uncertain;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0227.wav|or his bedclothes were drawn away across the room.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ006-0240.wav|Watkins' knee-joint is very severely injured.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0006.wav|They had introduced "much order and cleanliness,"
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0027.wav|Bad as were the various parts of the jail already dealt with,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0033.wav|All privacy was impossible under the circumstances.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0069.wav|While admitting that he had had many difficulties to contend with,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0071.wav|in the face of impediments confessedly discouraging
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0073.wav|to that line of conduct which his duty imposed on him
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0088.wav|for not less a period than twenty-four years.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0103.wav|Mr. J. E. Sparrow and Mr. Clipperton
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0188.wav|the misemployment of officers and prisoners by the governor.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0193.wav|The measures of improvement introduced were mainly as follows:
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ007-0236.wav|Sometimes the stench in hot weather is said to be very bad.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0009.wav|But the Old Bailey was not exclusively used;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0024.wav|of the trading vessel 'Adventure,' upon the high seas.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0069.wav|The latter is the method still followed at Newgate.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0077.wav|where the apparatus for the punishment she was about to experience
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0114.wav|His hands were clasped, and he was truly penitent.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0122.wav|where the murder for which he was condemned had been committed.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0159.wav|Very soon women began to scream with terror;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0168.wav|Among the rest was a woman with an infant at the breast.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0180.wav|Among the dead was a sailor lad whom no one knew;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0210.wav|the crowd began to congregate in and about the Old Bailey.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0218.wav|They were mainly members of the criminal classes.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0314.wav|The form of imparting the intelligence was generally the same.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ008-0317.wav|The fatal news was not always received in the same way.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0015.wav|I will quote an extract from the reverend gentleman's own journal.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0025.wav|As to the exclusion of strangers on these occasions,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0154.wav|Mr. Charles Kean the tragedian was also present,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0210.wav|On the left side of the head the fatal mall,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0242.wav|and the sentence was properly and completely carried out.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0248.wav|Sometimes the condemned man made a hard fight for life.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0273.wav|two supporting his body and two his legs.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0279.wav|One of the turnkeys rushed forward and pushed him off.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ009-0301.wav|who deserted, and was pursued, but without success.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0035.wav|Courvoisier might have lived a century earlier.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0044.wav|The present Queen very soon after her accession
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0074.wav|After this he tried farming, but failed.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0094.wav|bound, as it happened, to the Archbishop of York's.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0131.wav|Come, old cock-of-wax, it will soon be over.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0144.wav|but is only an ordinary commonplace tool.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0188.wav|Oxford expressed little anxiety or concern.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0192.wav|or of the fatal consequences which might have ensued.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0193.wav|When brought to trial he hardly realized his position,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0213.wav|all of which declared their approval of the commander-in-chief.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0266.wav|and a long, sickly, pale face, with light hair;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0297.wav|But there were other notorious cases of forgery.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ010-0301.wav|He had entered the house as clerk in eighteen hundred;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0008.wav|whereupon he produced exchequer bills to the amount.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0020.wav|had been sold out under a forged power of attorney.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0021.wav|Further investigations brought other similar frauds to light,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0044.wav|will no longer be herded indiscriminately together.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0132.wav|except the forgery of wills and powers of attorney.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0134.wav|signed by more than a thousand members of banking firms.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0150.wav|Miss Turner was a school-girl of barely fifteen,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0202.wav|The uncle claimed her. The husband resisted.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ011-0286.wav|For three hours he struggled without success with his bonds,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0002.wav|On the arrival of the police the house was empty.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0009.wav|It turned out that he was really married to Mrs. Canning,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0114.wav|but their request, in spite of their earnest entreaties,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0136.wav|Moss was known to be intimate with the elder Caspar,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0216.wav|Williams, and May had been concerned in the transaction.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0220.wav|were known to be what Ferrari had worn when last seen.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0222.wav|plainly pointing to the perpetration of other crimes.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0223.wav|These facts were represented before the police magistrate
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0228.wav|The evidence from first to last was circumstantial,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0240.wav|I will close this chapter with a brief account of another murder,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0243.wav|There were many features of resemblance in these crimes.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0255.wav|These were the missing members of the same mutilated trunk,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0259.wav|who had been missing since the previous Christmas Day.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ012-0285.wav|Another day elapsed before he got rid of the rest of the body,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0060.wav|In the first a maiden lady, Miss Slack,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0081.wav|Banks and bankers continued to be victimized.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0101.wav|Forrester next traced the fugitives to Liverpool,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0106.wav|The inn belonging to Burgess was surrounded
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0138.wav|Ashley was the son of an army agent and banker,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0201.wav|The prisoner's demeanor had greatly changed during the trial.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0216.wav|His account of his acts and movements after the deed
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ013-0267.wav|He made a rambling defense, ending by saying,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0069.wav|Her husband, to whom she coolly confided her intention,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0095.wav|On the third day his friends began to inquire for him,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0125.wav|Mrs. Manning was not without personal charms;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0151.wav|Later her mood changed to abject despair.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0158.wav|She was discovered just as she was getting black in the face.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0184.wav|The noise of the struggle was heard outside in the street,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0288.wav|That same evening he committed suicide in Newgate.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0290.wav|In Giltspur Street Compter, where he was first lodged
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0293.wav|He returned from court in a state of gloomy dejection,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0302.wav|It outshone the defalcations of Watts.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0311.wav|His extensive business had been carried on by fraud.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ014-0338.wav|These bankers, wishing for more specific information,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0102.wav|He came back to explain that he had mislaid them.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0110.wav|After dinner he went into hiding for a day or two,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0148.wav|The choicest wines, the finest fruits,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0161.wav|There was something dramatic in Redpath's detection
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0179.wav|The Central Criminal Court, when the trial came on,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0209.wav|Burgess detailed the whole system of transmission.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0224.wav|the difficulty was to get a copy of the second key.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0274.wav|His method was comprehensive and deeply laid.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ015-0279.wav|One stroke of luck which he turned to great account
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0050.wav|His next job was to descend outside Newgate.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0055.wav|He traversed vainly all the roofs in Newgate Street,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0088.wav|working at the roof of the chapel on the female side.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0102.wav|By evening he manufactured a good long length,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0104.wav|whence they let themselves down into the street by the rope.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0120.wav|This was considered safer than intrusting him with keys.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0187.wav|The other accepted, and they got into conversation.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0193.wav|Foxen asked him his name and address, and went away.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0287.wav|This was presently superseded by a fresh catch --
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0312.wav|Foreign witnesses, too, were in favor of publicity.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0321.wav|Duly impressed with the weight of evidence in favor of abolition,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0341.wav|The sufferer was stolid and reticent to the last.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0388.wav|A few go further, and are almost gluttonous.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0395.wav|The diet of the condemned is the ordinary diet of the prison,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0409.wav|On the fatal morning he came gaily out of his cell,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ016-0420.wav|is remembered at the former prison as a defiant,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0003.wav|Nevertheless, in order to give completeness to the picture
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0005.wav|of some of the most heinous offenses of modern times.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0012.wav|The well-known and lethal aqua Toffania,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0025.wav|the justice of the sentence was doubted at the time.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0040.wav|The trial of Catherine Winsor, the baby farmer,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0042.wav|Palmer's trial caused the most intense excitement.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0046.wav|Great personages occupied seats upon the bench;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0051.wav|covered rather scantily with light sandy hair.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0088.wav|Quantities of antimony were found in the body after death.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0138.wav|Three years later came the case of Dr. Smethurst,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0152.wav|in spite of the existence of the other Mrs. Smethurst.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0156.wav|and told her sister as much when they last met.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0179.wav|In all cases the symptoms were much the same,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0203.wav|This fact was referred to by the judge in his summing up,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0236.wav|Leon, or Lyons, who spoke English,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ017-0263.wav|the remaining five were executed in one batch.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0008.wav|He lived at Hackney, but he never reached it alive.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0067.wav|Thither, he was pursued by a detective officer,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0080.wav|Sattler was tried for murder and convicted;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0105.wav|He, like Saward, was an artist in penmanship.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0130.wav|and stole paper on a much larger scale than Brown.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0150.wav|with whom he did business in exchanging the false notes.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0166.wav|Buncher in London, and Griffiths in Birmingham.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0222.wav|obtained a mortgage of seven thousand pounds.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0223.wav|In eighteen fifty-six the father died.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0291.wav|Then he explained to the bank manager
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0310.wav|The prisoners, who were committed to Newgate for trial,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0332.wav|Greed in the latter case was a secondary motive;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0337.wav|of Good, and Greenacre, and Catherine Hayes.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ018-0354.wav|Doubts were long entertained whether Thomas Wainwright,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0030.wav|Major, afterwards Sir Joshua Jebb,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0057.wav|was the true basis of a sound system of prison discipline.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0059.wav|It was claimed for it that it was more deterrent;
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0084.wav|The greatest pains might be taken to secure isolation,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0105.wav|and that a new system of prison discipline should be introduced.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0126.wav|The creation of an expensive staff for supervision,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0200.wav|It would be far better to begin at the beginning,
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Processed/Neutral/LJ019-0204.wav|a serious effort was made to reconstruct Newgate.
