emoji_project/data/Dutch/wavs/common_voice_nl_26587679.wav|Wij hebben gezorgd voor vijf begrotingsposten voor de derde wereld.|Wij hebben gezorgd voor vijf begrotingsposten voor de derde wereld.
emoji_project/data/Dutch/wavs/common_voice_nl_24257712.wav|Zoals u ziet gebeurt dat aan mijn rechterzijde.|Zoals u ziet gebeurt dat aan mijn rechterzijde.
emoji_project/data/Dutch/wavs/common_voice_nl_24062899.wav|In de eerste plaats wil ik uiteraard mijn grote bezorgdheid omtrent de toestand benadrukken.|In de eerste plaats wil ik uiteraard mijn grote bezorgdheid omtrent de toestand benadrukken.
emoji_project/data/Dutch/wavs/common_voice_nl_26991552.wav|De boetes zijn van een bespottelijk laag niveau.|De boetes zijn van een bespottelijk laag niveau.
emoji_project/data/Dutch/wavs/common_voice_nl_26616247.wav|Er zijn echter enkele vraagstukken waar ik hier de aandacht op wil vestigen.|Er zijn echter enkele vraagstukken waar ik hier de aandacht op wil vestigen.
emoji_project/data/Dutch/wavs/common_voice_nl_23971337.wav|Dus nog los van de subsidiariteit die ieder van ons respecteert, gaat het daarover.|Dus nog los van de subsidiariteit die ieder van ons respecteert, gaat het daarover.
emoji_project/data/Dutch/wavs/common_voice_nl_23935469.wav|Ontwikkeling moet opgevat worden als uitbreiding van de vrijheden voor iedereen.|Ontwikkeling moet opgevat worden als uitbreiding van de vrijheden voor iedereen.
emoji_project/data/Dutch/wavs/common_voice_nl_26757635.wav|Die tekst verkies ik boven het compromis van de drie grootste fracties.|Die tekst verkies ik boven het compromis van de drie grootste fracties.
emoji_project/data/Dutch/wavs/common_voice_nl_26645466.wav|We lijken zulke strafmaatregelen eerder voor te behouden voor onze eigen industrie.|We lijken zulke strafmaatregelen eerder voor te behouden voor onze eigen industrie.
emoji_project/data/Dutch/wavs/common_voice_nl_24006538.wav|Ik zal daarover een afzonderlijk verslag voorleggen.|Ik zal daarover een afzonderlijk verslag voorleggen.
emoji_project/data/Dutch/wavs/common_voice_nl_26678614.wav|Ik zeg dat ter attentie van een aantal afgevaardigden die dat niet willen.|Ik zeg dat ter attentie van een aantal afgevaardigden die dat niet willen.
emoji_project/data/Dutch/wavs/common_voice_nl_26779584.wav|Wreedheid mag men nooit beantwoorden met wreedheid.|Wreedheid mag men nooit beantwoorden met wreedheid.
emoji_project/data/Dutch/wavs/common_voice_nl_26688368.wav|Er diende bij deze toekenning dus rekening te worden gehouden met meerdere factoren.|Er diende bij deze toekenning dus rekening te worden gehouden met meerdere factoren.
emoji_project/data/Dutch/wavs/common_voice_nl_26645409.wav|Onze samenleving moet op bepaalde gebieden morele grenzen trekken die niet overschreden mogen worden.|Onze samenleving moet op bepaalde gebieden morele grenzen trekken die niet overschreden mogen worden.
emoji_project/data/Dutch/wavs/common_voice_nl_23943949.wav|Er zijn reeds vragen gesteld maar dit volstaat niet.|Er zijn reeds vragen gesteld maar dit volstaat niet.
emoji_project/data/Dutch/wavs/common_voice_nl_23954186.wav|Het actieplan is gebaseerd op onze huidige betrokkenheid en legt een aantal prioriteiten vast.|Het actieplan is gebaseerd op onze huidige betrokkenheid en legt een aantal prioriteiten vast.
emoji_project/data/Dutch/wavs/common_voice_nl_24062910.wav|Daarover kan geen twijfel bestaan.|Daarover kan geen twijfel bestaan.
emoji_project/data/Dutch/wavs/common_voice_nl_24177799.wav|Gelukkig waren deze ontwikkelingen van relatief korte duur.|Gelukkig waren deze ontwikkelingen van relatief korte duur.
emoji_project/data/Dutch/wavs/common_voice_nl_26617839.wav|Tenzij ik andere signalen krijg, blijft dat het geval.|Tenzij ik andere signalen krijg, blijft dat het geval.
emoji_project/data/Dutch/wavs/common_voice_nl_26685847.wav|In dit verband zullen we het verdere verloop moeten afwachten.|In dit verband zullen we het verdere verloop moeten afwachten.
emoji_project/data/Dutch/wavs/common_voice_nl_26787236.wav|Ze heeft zich ingespannen om ons een evenwichtige begroting voor te leggen.|Ze heeft zich ingespannen om ons een evenwichtige begroting voor te leggen.
emoji_project/data/Dutch/wavs/common_voice_nl_23944173.wav|Wij hebben hier te maken met een complexe situatie.|Wij hebben hier te maken met een complexe situatie.
emoji_project/data/Dutch/wavs/common_voice_nl_23917502.wav|We willen ons geen illusies maken.|We willen ons geen illusies maken.
emoji_project/data/Dutch/wavs/common_voice_nl_24204127.wav|Hoe kan een en ander worden geverifieerd?|Hoe kan een en ander worden geverifieerd?
emoji_project/data/Dutch/wavs/common_voice_nl_26645563.wav|Hierbij komen veel vragen op.|Hierbij komen veel vragen op.
emoji_project/data/Dutch/wavs/common_voice_nl_23982871.wav|Het derde punt betreft het seksuele verkeer van homoseksuele mannen.|Het derde punt betreft het seksuele verkeer van homoseksuele mannen.
emoji_project/data/Dutch/wavs/common_voice_nl_26634374.wav|Het draait niet alleen om energie!|Het draait niet alleen om energie!
emoji_project/data/Dutch/wavs/common_voice_nl_23923042.wav|De taal is voor eenieder onder ons de meest directe uiting van onze cultuur.|De taal is voor eenieder onder ons de meest directe uiting van onze cultuur.
emoji_project/data/Dutch/wavs/common_voice_nl_26753904.wav|Dat is de les van de eurocrisis.|Dat is de les van de eurocrisis.
emoji_project/data/Dutch/wavs/common_voice_nl_26670424.wav|Het is een feit; het is de realiteit.|Het is een feit; het is de realiteit.
emoji_project/data/Dutch/wavs/common_voice_nl_23914624.wav|Er bestaat geen wetenschappelijke of objectieve basis voor zo’n sluitingsdatum.|Er bestaat geen wetenschappelijke of objectieve basis voor zo’n sluitingsdatum.
emoji_project/data/Dutch/wavs/common_voice_nl_23969989.wav|De vraag is met welke middelen hij kan worden ontwapend.|De vraag is met welke middelen hij kan worden ontwapend.
emoji_project/data/Dutch/wavs/common_voice_nl_26646205.wav|Ieder jaar worden meer geld, meer middelen gevraagd.|Ieder jaar worden meer geld, meer middelen gevraagd.
emoji_project/data/Dutch/wavs/common_voice_nl_23982835.wav|Ik denk niet dat dat lukt.|Ik denk niet dat dat lukt.
emoji_project/data/Dutch/wavs/common_voice_nl_26836763.wav|Want dat zou kunnen gebeuren.|Want dat zou kunnen gebeuren.
emoji_project/data/Dutch/wavs/common_voice_nl_26685849.wav|Dat is het enige wat u kunt doen.|Dat is het enige wat u kunt doen.
emoji_project/data/Dutch/wavs/common_voice_nl_23917423.wav|De derde prioriteit waar we naar gekeken hebben, is het bedrijvenklimaat.|De derde prioriteit waar we naar gekeken hebben, is het bedrijvenklimaat.
emoji_project/data/Dutch/wavs/common_voice_nl_26991401.wav|Ik wil graag twee korte opmerkingen maken.|Ik wil graag twee korte opmerkingen maken.
emoji_project/data/Dutch/wavs/common_voice_nl_24204121.wav|De procedure moet op een juiste wijze verlopen.|De procedure moet op een juiste wijze verlopen.
emoji_project/data/Dutch/wavs/common_voice_nl_23935281.wav|Het is uiteraard absoluut cruciaal dat ze toegang tot informatie hebben.|Het is uiteraard absoluut cruciaal dat ze toegang tot informatie hebben.
emoji_project/data/Dutch/wavs/common_voice_nl_26598795.wav|Mijn vraag is geenszins ingegeven door de wens kritiek te hebben.|Mijn vraag is geenszins ingegeven door de wens kritiek te hebben.
emoji_project/data/Dutch/wavs/common_voice_nl_26580931.wav|Dat proberen we in ons verslag op een constructieve manier te doen.|Dat proberen we in ons verslag op een constructieve manier te doen.
emoji_project/data/Dutch/wavs/common_voice_nl_26659079.wav|Erger nog: de daden spreken de woorden tegen.|Erger nog: de daden spreken de woorden tegen.
emoji_project/data/Dutch/wavs/common_voice_nl_26580662.wav|Dat is een uitstekend idee.|Dat is een uitstekend idee.
emoji_project/data/Dutch/wavs/common_voice_nl_24040954.wav|Zweden is hier een uitstekend voorbeeld van.|Zweden is hier een uitstekend voorbeeld van.
emoji_project/data/Dutch/wavs/common_voice_nl_24163250.wav|Die schade zou desastreuze gevolgen kunnen hebben.|Die schade zou desastreuze gevolgen kunnen hebben.
emoji_project/data/Dutch/wavs/common_voice_nl_26587905.wav|Dat is een klein verschil.|Dat is een klein verschil.
emoji_project/data/Dutch/wavs/common_voice_nl_24357107.wav|Ondanks de uiteenlopende belangen en de complexiteit van de kwestie zijn al vorderingen gemaakt.|Ondanks de uiteenlopende belangen en de complexiteit van de kwestie zijn al vorderingen gemaakt.
emoji_project/data/Dutch/wavs/common_voice_nl_26735114.wav|Het is het enige statuut in de wereld dat zoveel getallen en details bevat.|Het is het enige statuut in de wereld dat zoveel getallen en details bevat.
emoji_project/data/Dutch/wavs/common_voice_nl_24357068.wav|Met de eerste regel van de ontwerpresolutie heb ik geen problemen.|Met de eerste regel van de ontwerpresolutie heb ik geen problemen.
emoji_project/data/Dutch/wavs/common_voice_nl_26644247.wav|De boeren zelf hebben het ontdekt.|De boeren zelf hebben het ontdekt.
emoji_project/data/Dutch/wavs/common_voice_nl_26580844.wav|Een kleine blik naar de toekomst nog.|Een kleine blik naar de toekomst nog.
emoji_project/data/Dutch/wavs/common_voice_nl_26754091.wav|Herverzekeraars moeten ook onder deze richtlijn vallen.|Herverzekeraars moeten ook onder deze richtlijn vallen.
emoji_project/data/Dutch/wavs/common_voice_nl_23957179.wav|Maar zoals altijd gaat het om controle.|Maar zoals altijd gaat het om controle.
emoji_project/data/Dutch/wavs/common_voice_nl_23934808.wav|Ze hebben behoefte aan strenge quota.|Ze hebben behoefte aan strenge quota.
emoji_project/data/Dutch/wavs/common_voice_nl_23970014.wav|Anderen speculeren liever op onzekerheid, op angst en zogenaamde ontevredenheid.|Anderen speculeren liever op onzekerheid, op angst en zogenaamde ontevredenheid.
emoji_project/data/Dutch/wavs/common_voice_nl_23911111.wav|Want hoe zit het met de kinderen?|Want hoe zit het met de kinderen?
